example_id,n,rank,K,families,bic,is_true_structure,is_equiv_structure
1,1000,7,3,gaussian + gaussian + student_t,3759.807635805523,False,False
1,1000,8,3,student_t + student_t + gaussian,3762.654360966483,False,False
1,1000,9,3,skew_normal + student_t + gaussian,3763.1555063245723,False,False
1,1000,10,3,gaussian + student_t + skew_normal,3763.15732041691,False,False
1,1500,1,2,student_t + gaussian,5636.153816334469,True,True
1,1500,2,2,student_t + student_t,5643.323394652154,False,True
1,1500,3,2,student_t + skew_normal,5643.4667069090065,False,False
1,1500,4,2,gaussian + gaussian,5656.414070516774,False,False
1,1500,5,2,gaussian + student_t,5661.341544512611,True,True
1,1500,6,2,gaussian + skew_normal,5663.727188468399,False,False
1,1500,7,2,skew_normal + gaussian,5663.727507645586,False,False
1,1500,8,2,skew_normal + student_t,5668.654915048521,False,False
1,1500,9,2,skew_normal + skew_normal,5671.0406272506,False,False
1,1500,10,3,student_t + gaussian + gaussian,5679.7267389745175,False,False
2,500,1,2,lognormal + gamma,1192.3888572087499,True,True
2,500,2,2,gamma + lognormal,1192.3888572087499,True,True
2,500,3,2,lognormal + lognormal,1192.47174545141,False,False
2,500,4,2,inverse_gaussian + lognormal,1197.0128591948817,False,False
2,500,5,2,lognormal + inverse_gaussian,1208.355037923468,False,False
2,500,6,2,inverse_gaussian + gamma,1208.4044088537764,False,False
2,500,7,2,gamma + inverse_gaussian,1208.4044088537764,False,False
2,500,8,2,inverse_gaussian + inverse_gaussian,1211.774347772571,False,False
2,500,9,2,gamma + gamma,1226.885816521434,False,False
2,500,10,3,gamma + gamma + lognormal,1227.55585272365,False,False
2,1000,1,2,lognormal + gamma,2309.723857120097,True,True
2,1000,2,2,gamma + lognormal,2309.723857120097,True,True
2,1000,3,2,inverse_gaussian + lognormal,2311.2260980743713,False,False
2,1000,4,2,lognormal + inverse_gaussian,2311.2260980743713,False,False
2,1000,5,2,lognormal + lognormal,2311.449948163533,False,False
2,1000,6,3,gamma + gamma + lognormal,2355.4417021575146,False,False
2,1000,7,3,lognormal + gamma + gamma,2355.441702648998,False,False
2,1000,8,3,gamma + lognormal + gamma,2355.441702648998,False,False
2,1000,9,3,gamma + inverse_gaussian + lognormal,2356.5016781698673,False,False
2,1000,10,3,inverse_gaussian + gamma + lognormal,2356.5231373471956,False,False
2,1500,1,2,gamma + lognormal,3418.582989449342,True,True
2,1500,2,2,lognormal + lognormal,3424.6510800048095,False,False
2,1500,3,2,inverse_gaussian + lognormal,3462.2121998741127,False,False
2,1500,4,2,lognormal + inverse_gaussian,3462.2121998741127,False,False
2,1500,5,3,lognormal + lognormal + inverse_gaussian,3464.280964637121,False,False
2,1500,6,3,inverse_gaussian + lognormal + lognormal,3464.2809647055174,False,False
2,1500,7,3,gamma + lognormal + lognormal,3466.7580767716295,False,False
2,1500,8,3,lognormal + gamma + lognormal,3466.7580784417382,False,False
2,1500,9,3,gamma + lognormal + inverse_gaussian,3467.906576066106,False,False
2,1500,10,3,lognormal + gamma + inverse_gaussian,3467.906576066106,False,False
3,500,1,2,poisson + zip,2811.855920252483,False,False
3,500,2,2,zip + poisson,2811.905792003987,False,False
3,500,3,2,nb2 + nb2,2814.6588062202054,False,True
3,500,4,2,nb2 + zip,2818.0189898927283,False,False
3,500,5,2,zip + zip,2818.0719835526334,False,False
3,500,6,2,zip + nb2,2819.7166010456303,False,False
3,500,7,2,poisson + poisson,2826.935482253623,False,False
3,500,8,3,poisson + poisson + zip,2829.2449740973593,False,False
3,500,9,3,poisson + zip + poisson,2831.0777188708234,False,False
3,500,10,2,poisson + nb2,2832.248540645274,True,True
3,1000,1,2,nb2 + nb2,5407.287678142643,False,True
3,1000,2,2,poisson + zip,5409.562117634275,False,False
3,1000,3,2,zip + poisson,5409.58531712669,False,False
3,1000,4,2,nb2 + zip,5415.665895629359,False,False
3,1000,5,2,zip + nb2,5416.238763670096,False,False
3,1000,6,2,zip + zip,5416.431332020985,False,False
3,1000,7,3,poisson + poisson + poisson,5435.271654597462,False,False
3,1000,8,3,zip + poisson + poisson,5435.769144038493,False,False
3,1000,9,3,nb2 + zip + poisson,5439.490101353154,False,False
3,1000,10,3,zip + nb2 + poisson,5439.602795725671,False,False
3,1500,1,2,nb2 + nb2,8193.789649508504,False,True
3,1500,2,2,poisson + zip,8217.407649942204,False,False
3,1500,3,2,zip + poisson,8217.68355694554,False,False
3,1500,4,2,zip + nb2,8222.220269616371,False,False
3,1500,5,2,nb2 + zip,8222.443531759323,False,False
3,1500,6,2,zip + zip,8225.080073852543,False,False
3,1500,7,3,nb2 + poisson + nb2,8231.39095739959,False,False
3,1500,8,3,poisson + nb2 + nb2,8233.37413202675,False,False
3,1500,9,3,nb2 + poisson + zip,8233.75393157635,False,False
3,1500,10,3,nb2 + nb2 + poisson,8234.349092964527,False,False
4,500,1,2,poisson + zip,2485.286140100534,True,True
4,500,2,2,zip + poisson,2485.4268665296295,True,True
4,500,3,2,zip + nb2,2490.70117805634,False,False
4,500,4,2,nb2 + zip,2491.334445601118,False,False
4,500,5,2,zip + zip,2491.434677840187,False,True
4,500,6,3,zip + poisson + poisson,2517.454804565358,False,False
4,500,7,2,nb2 + nb2,2519.151807290541,False,False
4,500,8,3,poisson + nb2 + poisson,2519.900764120442,False,False
4,500,9,3,poisson + poisson + nb2,2521.3057615852604,False,False
4,500,10,3,nb2 + poisson + poisson,2521.338796183897,False,False
4,1000,1,2,zip + poisson,4860.952289389842,True,True
4,1000,2,2,poisson + zip,4861.186083382566,True,True
4,1000,3,2,zip + nb2,4867.873235672707,False,False
4,1000,4,2,zip + zip,4867.945352248639,False,True
4,1000,5,2,nb2 + zip,4868.029705043696,False,False
4,1000,6,3,poisson + poisson + poisson,4882.5328512537735,False,False
4,1000,7,3,nb2 + nb2 + poisson,4892.500864420145,False,False
4,1000,8,3,poisson + nb2 + nb2,4892.6030517928275,False,False
4,1000,9,3,nb2 + poisson + nb2,4893.929023810151,False,False
4,1000,10,3,zip + nb2 + poisson,4894.109493243115,False,False
4,1500,1,2,poisson + zip,7381.075406073954,True,True
4,1500,2,2,zip + poisson,7381.640147848907,True,True
4,1500,3,2,zip + zip,7388.41132695707,False,True
4,1500,4,2,zip + nb2,7388.763072891489,False,False
4,1500,5,2,nb2 + zip,7388.812787767449,False,False
4,1500,6,3,nb2 + poisson + poisson,7409.91624407359,False,False
4,1500,7,3,nb2 + nb2 + poisson,7416.354840077465,False,False
4,1500,8,3,poisson + nb2 + nb2,7416.484453248323,False,False
4,1500,9,3,poisson + nb2 + poisson,7418.43821789489,False,False
4,1500,10,3,nb2 + poisson + nb2,7418.467278721766,False,False
1,500,1,2,gaussian + gaussian,1861.632776967698,False,False
1,500,2,2,student_t + gaussian,1865.1425766685904,True,True
1,500,3,2,gaussian + student_t,1867.841802989533,True,True
1,500,4,2,gaussian + skew_normal,1867.8471887912467,False,False
1,500,5,2,skew_normal + gaussian,1867.847353110133,False,False
1,500,6,2,student_t + skew_normal,1871.3570164363932,False,False
1,500,7,2,student_t + student_t,1871.3667626267002,False,True
1,500,8,2,skew_normal + skew_normal,1874.0617650442791,False,False
1,500,9,2,skew_normal + student_t,1874.0763895020536,False,False
1,500,10,3,gaussian + gaussian + gaussian,1889.6269456977757,False,False
1,1000,1,2,student_t + gaussian,3822.448760664837,True,True
1,1000,2,2,student_t + student_t,3828.8058165207867,False,True
1,1000,3,2,student_t + skew_normal,3829.3621229906025,False,False
1,1000,4,2,gaussian + student_t,3833.546115873168,True,True
1,1000,5,2,gaussian + gaussian,3836.9463596465275,False,False
1,1000,6,2,skew_normal + student_t,3840.453875729385,False,False
1,1000,7,2,skew_normal + gaussian,3843.8540573760733,False,False
1,1000,8,2,gaussian + skew_normal,3843.856950665858,False,False
1,1000,9,2,skew_normal + skew_normal,3850.764648039941,False,False
1,1000,10,3,gaussian + gaussian + gaussian,3862.718280467908,False,False
1,1500,1,2,student_t + gaussian,5620.168937659085,True,True
1,1500,2,2,student_t + skew_normal,5627.481773838185,False,False
1,1500,3,2,student_t + student_t,5628.08688106815,False,True
1,1500,4,2,gaussian + student_t,5662.023059930354,True,True
1,1500,5,3,gaussian + gaussian + gaussian,5665.99342873002,False,False
1,1500,6,2,skew_normal + student_t,5669.3360516757,False,False
1,1500,7,3,student_t + gaussian + gaussian,5670.948567824897,False,False
1,1500,8,3,gaussian + gaussian + skew_normal,5673.27054883981,False,False
1,1500,9,3,skew_normal + gaussian + gaussian,5673.305256340105,False,False
1,1500,10,3,gaussian + skew_normal + gaussian,5673.305547968127,False,False
2,500,1,2,lognormal + gamma,1315.3046803018283,True,True
2,500,2,2,gamma + lognormal,1315.3046803018283,True,True
2,500,3,2,lognormal + lognormal,1315.3770947334858,False,False
2,500,4,2,inverse_gaussian + lognormal,1327.8629349593566,False,False
2,500,5,2,inverse_gaussian + gamma,1337.994535599961,False,False
2,500,6,2,gamma + inverse_gaussian,1337.994535599961,False,False
2,500,7,2,lognormal + inverse_gaussian,1339.6871508296251,False,False
2,500,8,2,gamma + gamma,1341.6787082178164,False,False
2,500,9,2,inverse_gaussian + inverse_gaussian,1351.4045566660068,False,False
2,500,10,3,inverse_gaussian + lognormal + gamma,1352.8468798486647,False,False
2,1000,1,2,gamma + lognormal,2212.8245838854496,True,True
2,1000,2,2,lognormal + lognormal,2213.3523125175907,False,False
2,1000,3,2,inverse_gaussian + lognormal,2233.285509768877,False,False
2,1000,4,2,lognormal + inverse_gaussian,2233.285509768877,False,False
2,1000,5,3,lognormal + lognormal + gamma,2249.383220268055,False,False
2,1000,6,3,gamma + lognormal + lognormal,2249.3832203760403,False,False
2,1000,7,3,lognormal + lognormal + lognormal,2249.7608316989695,False,False
2,1000,8,3,lognormal + inverse_gaussian + gamma,2250.3723417937076,False,False
2,1000,9,3,lognormal + gamma + lognormal,2250.8518597340526,False,False
2,1000,10,3,gamma + lognormal + inverse_gaussian,2252.1430205238767,False,False
2,1500,1,2,lognormal + gamma,3562.5398111778386,True,True
2,1500,2,2,gamma + lognormal,3562.5398111778386,True,True
2,1500,3,2,lognormal + lognormal,3565.471347934275,False,False
2,1500,4,3,gamma + lognormal + lognormal,3581.972415420339,False,False
2,1500,5,2,lognormal + inverse_gaussian,3591.5421251099565,False,False
2,1500,6,3,gamma + lognormal + gamma,3602.766360100074,False,False
2,1500,7,3,gamma + inverse_gaussian + gamma,3606.6657722645596,False,False
2,1500,8,3,gamma + gamma + inverse_gaussian,3606.6657761979186,False,False
2,1500,9,3,lognormal + gamma + inverse_gaussian,3610.861031363145,False,False
2,1500,10,3,gamma + lognormal + inverse_gaussian,3611.617128449912,False,False
3,500,1,2,zip + poisson,2777.6854422861034,False,False
3,500,2,2,poisson + zip,2777.8335498538986,False,False
3,500,3,2,nb2 + nb2,2781.382858105565,False,True
3,500,4,2,nb2 + zip,2783.0478929730016,False,False
3,500,5,2,zip + nb2,2783.152755756825,False,False
3,500,6,2,zip + zip,2783.9051532931626,False,False
3,500,7,2,poisson + poisson,2794.639678058544,False,False
3,500,8,2,poisson + nb2,2800.7417376754383,True,True
3,500,9,2,nb2 + poisson,2800.744241764158,True,True
3,500,10,3,poisson + nb2 + poisson,2804.6140808959376,False,False
3,1000,1,2,nb2 + nb2,5475.415013800657,False,True
3,1000,2,2,zip + poisson,5497.882077030109,False,False
3,1000,3,2,poisson + zip,5497.889337964931,False,False
3,1000,4,3,poisson + poisson + zip,5502.500262476823,False,False
3,1000,5,2,zip + zip,5504.796335222541,False,False
3,1000,6,3,nb2 + zip + poisson,5505.27135710538,False,False
3,1000,7,3,poisson + nb2 + zip,5505.483658119913,False,False
3,1000,8,3,zip + poisson + poisson,5509.268192450372,False,False
3,1000,9,3,poisson + zip + nb2,5511.328881563223,False,False
3,1000,10,3,zip + zip + nb2,5511.5322494722095,False,False
3,1500,1,2,nb2 + nb2,8115.1985343298975,False,True
3,1500,2,2,zip + poisson,8135.194942934698,False,False
3,1500,3,2,poisson + zip,8135.614235552762,False,False
3,1500,4,2,nb2 + zip,8139.019176154195,False,False
3,1500,5,2,zip + nb2,8141.188551135142,False,False
3,1500,6,3,poisson + poisson + poisson,8141.593541710116,False,False
3,1500,7,2,zip + zip,8143.157776811421,False,False
3,1500,8,3,zip + nb2 + poisson,8147.103157851745,False,False
3,1500,9,3,nb2 + poisson + zip,8147.103460323515,False,False
3,1500,10,3,poisson + zip + nb2,8147.285747715468,False,False
4,500,1,2,poisson + zip,2514.040332736275,True,True
4,500,2,2,nb2 + zip,2517.6986933354883,False,False
4,500,3,2,zip + nb2,2517.725565411498,False,False
4,500,4,2,zip + zip,2520.290896102407,False,True
4,500,5,2,nb2 + nb2,2520.899269116414,False,False
4,500,6,2,zip + poisson,2535.436378622081,True,True
4,500,7,3,poisson + poisson + poisson,2536.0413679385247,False,False
4,500,8,3,nb2 + poisson + poisson,2540.0801292920655,False,False
4,500,9,3,zip + poisson + poisson,2542.8459536520922,False,False
4,500,10,3,poisson + poisson + zip,2542.878466068934,False,False
4,1000,1,2,poisson + zip,4874.684185924531,True,True
4,1000,2,2,zip + poisson,4874.750764147965,True,True
4,1000,3,2,zip + nb2,4879.421280723646,False,False
4,1000,4,2,nb2 + zip,4881.51630348149,False,False
4,1000,5,2,zip + zip,4881.6456764520735,False,True
4,1000,6,3,poisson + poisson + poisson,4903.473657992303,False,False
4,1000,7,3,poisson + poisson + nb2,4908.34451499265,False,False
4,1000,8,2,nb2 + nb2,4910.938764449644,False,False
4,1000,9,3,nb2 + poisson + poisson,4911.051813795308,False,False
4,1000,10,3,poisson + nb2 + poisson,4912.258506373668,False,False
4,1500,1,2,zip + poisson,7346.575066735757,True,True
4,1500,2,2,poisson + zip,7346.624442037966,True,True
4,1500,3,2,nb2 + zip,7350.8891714287365,False,False
4,1500,4,2,zip + nb2,7351.382211443473,False,False
4,1500,5,2,zip + zip,7353.7197021725215,False,True
4,1500,6,3,poisson + poisson + poisson,7379.436591384577,False,False
4,1500,7,3,poisson + nb2 + poisson,7382.780356452214,False,False
4,1500,8,3,nb2 + zip + poisson,7385.576037315613,False,False
4,1500,9,3,poisson + poisson + zip,7386.518565859535,False,False
4,1500,10,3,nb2 + poisson + zip,7386.787489353908,False,False
1,500,1,2,student_t + gaussian,1964.1340570335744,True,True
1,500,2,2,student_t + student_t,1970.1051798830872,False,True
1,500,3,2,student_t + skew_normal,1970.3486608189705,False,False
1,500,4,2,gaussian + student_t,1978.3702745600451,True,True
1,500,5,2,skew_normal + student_t,1984.5838927241457,False,False
1,500,6,3,student_t + gaussian + gaussian,1999.93687391712,False,False
1,500,7,3,student_t + gaussian + skew_normal,2006.1522177994752,False,False
1,500,8,3,student_t + skew_normal + gaussian,2006.1525640122463,False,False
1,500,9,3,student_t + student_t + gaussian,2006.233856472611,False,False
1,500,10,3,gaussian + student_t + gaussian,2008.5083960334687,False,False
1,1000,1,2,student_t + gaussian,3792.8018093140454,True,True
1,1000,2,2,student_t + student_t,3799.7072950173883,False,True
1,1000,3,2,student_t + skew_normal,3799.7076535875153,False,False
1,1000,4,2,gaussian + student_t,3813.1642613761155,True,True
1,1000,5,2,skew_normal + student_t,3820.0722909316128,False,False
1,1000,6,2,gaussian + gaussian,3831.454854278023,False,False
1,1000,7,3,student_t + gaussian + gaussian,3834.743267764804,False,False
1,1000,8,3,gaussian + gaussian + gaussian,3834.88001206541,False,False
1,1000,9,2,skew_normal + gaussian,3838.362475559269,False,False
1,1000,10,2,gaussian + skew_normal,3838.363178680725,False,False
1,1500,1,2,student_t + gaussian,5562.501295821864,True,True
1,1500,2,2,student_t + skew_normal,5569.814477510261,False,False
1,1500,3,2,student_t + student_t,5569.839138088125,False,True
1,1500,4,2,gaussian + gaussian,5594.846573722501,False,False
1,1500,5,2,gaussian + skew_normal,5602.159848827991,False,False
1,1500,6,2,skew_normal + gaussian,5602.159970620667,False,False
1,1500,7,2,gaussian + student_t,5604.346140374429,True,True
1,1500,8,3,student_t + gaussian + gaussian,5607.325703270371,False,False
1,1500,9,2,skew_normal + skew_normal,5609.473245409268,False,False
1,1500,10,2,skew_normal + student_t,5611.638347436745,False,False
2,500,1,2,lognormal + lognormal,1033.5142035399076,False,False
2,500,2,2,lognormal + gamma,1035.741186963765,True,True
2,500,3,2,gamma + lognormal,1035.741186963765,True,True
2,500,4,2,inverse_gaussian + lognormal,1035.963162725461,False,False
2,500,5,2,lognormal + inverse_gaussian,1035.963162725461,False,False
2,500,6,2,inverse_gaussian + inverse_gaussian,1047.176894282545,False,False
2,500,7,2,inverse_gaussian + gamma,1048.133794224348,False,False
2,500,8,2,gamma + inverse_gaussian,1063.0342947773788,False,False
2,500,9,3,lognormal + inverse_gaussian + inverse_gaussian,1064.096051483187,False,False
2,500,10,3,inverse_gaussian + inverse_gaussian + lognormal,1064.0960523155497,False,False
2,1000,1,2,gamma + lognormal,2331.8006559440187,True,True
2,1000,2,2,lognormal + lognormal,2333.522995354132,False,False
2,1000,3,2,lognormal + inverse_gaussian,2345.8879719235038,False,False
2,1000,4,2,inverse_gaussian + gamma,2367.188777712513,False,False
2,1000,5,2,inverse_gaussian + lognormal,2369.433139531163,False,False
2,1000,6,3,inverse_gaussian + gamma + lognormal,2371.7455344291,False,False
2,1000,7,3,gamma + inverse_gaussian + lognormal,2371.8004003713595,False,False
2,1000,8,3,inverse_gaussian + lognormal + lognormal,2373.0643964079227,False,False
2,1000,9,3,lognormal + lognormal + inverse_gaussian,2373.0643964996643,False,False
2,1000,10,3,lognormal + gamma + gamma,2373.241203166368,False,False
2,1500,1,2,lognormal + gamma,3395.714150221969,True,True
2,1500,2,2,gamma + lognormal,3395.714150221969,True,True
2,1500,3,2,lognormal + lognormal,3401.2646943064547,False,False
2,1500,4,2,inverse_gaussian + lognormal,3416.972024930023,False,False
2,1500,5,2,lognormal + inverse_gaussian,3416.972024930023,False,False
2,1500,6,3,lognormal + gamma + inverse_gaussian,3436.1603435184547,False,False
2,1500,7,3,lognormal + lognormal + gamma,3445.9740145793726,False,False
2,1500,8,3,gamma + lognormal + lognormal,3445.9740224011994,False,False
2,1500,9,3,lognormal + gamma + lognormal,3446.029330125422,False,False
