scenario,example_id,seed,penalty,lambda,l1_ratio,bic,test_ll,time,tpr,fpr,fdr,fnr,mse,selected_size,active_size,tp,fp,fn,tn
B,4,4304,none,0.0,,5170.316913965701,-2.4826430478401753,6.658295154571533,1.0,1.0,0.75,0.0,0.004389064665198243,40,10,10,30,0,0
B,4,4304,lasso,1.0,,5171.13412332985,-2.4762106292387416,6.351022243499756,1.0,1.0,0.75,0.0,0.0032852916699502954,40,10,10,30,0,0
B,4,4304,lasso,2.0,,5172.159494327711,-2.4727741952459814,6.1601481437683105,1.0,1.0,0.75,0.0,0.00244954185323466,40,10,10,30,0,0
B,4,4304,lasso,5.0,,5148.333506124247,-2.4677534831206214,5.602075576782227,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0014854916135830702,36,10,10,26,0,4
B,4,4304,lasso,10.0,,5120.537342778681,-2.4690025927873487,5.101947069168091,1.0,0.7,0.6774193548387096,0.0,0.0012523382457342801,31,10,10,21,0,9
B,4,4304,lasso,20.0,,5081.1487550200045,-2.4729360920533603,4.857179641723633,1.0,0.4666666666666667,0.5833333333333334,0.0,0.002089186398832924,24,10,10,14,0,16
B,4,4304,lasso,50.0,,5065.703342615092,-2.496740450092337,4.149036169052124,0.9,0.23333333333333334,0.4375,0.1,0.006485886851982315,16,10,9,7,1,23
B,4,4304,lasso,100.0,,5127.343351098753,-2.5480844902798663,3.5180461406707764,0.9,0.06666666666666667,0.18181818181818182,0.1,0.015930370943152566,11,10,9,2,1,28
B,4,4304,lasso,200.0,,5296.106162015056,-2.6619969885480033,2.8694634437561035,0.6,0.0,0.0,0.4,0.028085968775907407,6,10,6,0,4,30
B,4,4304,enet,1.0,0.5,5170.713102031307,-2.4786280720123313,6.408212900161743,1.0,1.0,0.75,0.0,0.0035132805039241434,40,10,10,30,0,0
B,4,4304,enet,2.0,0.5,5171.226132307965,-2.475567022800816,6.252077341079712,1.0,1.0,0.75,0.0,0.0031496943963799924,40,10,10,30,0,0
B,4,4304,enet,5.0,0.5,5159.343920487505,-2.4702745611488734,5.854032516479492,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0020951374399607544,38,10,10,28,0,2
B,4,4304,enet,10.0,0.5,5156.146001030085,-2.467568328120835,5.655137538909912,1.0,0.9,0.7297297297297297,0.0,0.001369820951483882,37,10,10,27,0,3
B,4,4304,enet,20.0,0.5,5115.651935931485,-2.4699783955168377,5.136352777481079,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0014202300322065412,30,10,10,20,0,10
B,4,4304,enet,50.0,0.5,5073.8897619743275,-2.481040900447918,4.332128047943115,1.0,0.36666666666666664,0.5238095238095238,0.0,0.0035063271918933524,21,10,10,11,0,19
B,4,4304,enet,100.0,0.5,5087.646300731505,-2.508765540340819,3.6665358543395996,0.9,0.23333333333333334,0.4375,0.1,0.008792053253294643,16,10,9,7,1,23
B,4,4304,enet,200.0,0.5,5175.68812168853,-2.5756470515204906,3.118694305419922,0.9,0.06666666666666667,0.18181818181818182,0.1,0.019182273873832496,11,10,9,2,1,28
B,1,4401,none,0.0,,4004.244578673941,-1.928227072634737,1.329336166381836,1.0,1.0,0.75,0.0,0.006365475051933362,40,10,10,30,0,0
B,1,4401,lasso,1.0,,3983.6924966270494,-1.9267135302205471,1.1782011985778809,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0059806213766943565,36,10,10,26,0,4
B,1,4401,lasso,2.0,,3970.3150727250645,-1.9249067666635733,1.107682466506958,1.0,0.8333333333333334,0.7142857142857143,0.0,0.005609848658105827,35,10,10,25,0,5
B,1,4401,lasso,5.0,,3938.5872028065437,-1.9199058833686233,0.9771039485931396,1.0,0.6666666666666666,0.6666666666666666,0.0,0.004596163151127338,30,10,10,20,0,10
B,1,4401,lasso,10.0,,3934.4060897703944,-1.9144182367715759,1.0269691944122314,1.0,0.6,0.6428571428571429,0.0,0.0034148591634678687,28,10,10,18,0,12
B,1,4401,lasso,20.0,,3887.4865326215545,-1.9125860055187287,1.155160903930664,1.0,0.23333333333333334,0.4117647058823529,0.0,0.0032125139497732142,17,10,10,7,0,23
B,1,4401,lasso,50.0,,4219.342864985443,-2.0932283686143527,0.9414932727813721,0.7,0.0,0.0,0.3,0.11564541497643674,7,10,7,0,3,30
B,1,4401,lasso,100.0,,4365.066661824494,-2.17535046100028,0.3837728500366211,0.30000000000000004,0.0,0.0,0.7,0.16278141516085398,3,10,3,0,7,30
B,1,4401,lasso,200.0,,4362.530618471622,-2.1771627036377628,0.41887521743774414,0.2,0.0,0.0,0.8,0.16402791477796308,2,10,2,0,8,30
B,1,4401,enet,1.0,0.5,3990.5071424689686,-1.9274013461643762,1.199995517730713,1.0,0.9333333333333333,0.7368421052631579,0.0,0.006137015774549259,38,10,10,28,0,2
B,1,4401,enet,2.0,0.5,3983.7981695475523,-1.9264876296311655,1.1380894184112549,1.0,0.9,0.7297297297297297,0.0,0.005916610710475972,37,10,10,27,0,3
B,1,4401,enet,5.0,0.5,3971.273800560695,-1.923504977300092,1.0613412857055664,1.0,0.8333333333333334,0.7142857142857143,0.0,0.005305838576047151,35,10,10,25,0,5
B,1,4401,enet,10.0,0.5,3940.733302067546,-1.9201370940049873,1.0646512508392334,1.0,0.6666666666666666,0.6666666666666666,0.0,0.004563055098428214,30,10,10,20,0,10
B,1,4401,enet,20.0,0.5,3938.584642929224,-1.9159859065029825,1.0958850383758545,1.0,0.5666666666666667,0.6296296296296297,0.0,0.003878331307850813,27,10,10,17,0,13
B,1,4401,enet,50.0,0.5,4017.5747462470918,-1.981163742865344,1.0122699737548828,1.0,0.1,0.23076923076923078,0.0,0.0314203046361967,13,10,10,3,0,27
B,1,4401,enet,100.0,0.5,4269.829990414381,-2.122888745782645,0.7536740303039551,0.5,0.0,0.0,0.5,0.1363578892079533,5,10,5,0,5,30
B,1,4401,enet,200.0,0.5,4362.375091793452,-2.177214018549478,0.36513853073120117,0.2,0.0,0.0,0.8,0.1638774131487966,2,10,2,0,8,30
B,2,4402,none,0.0,,2572.1716133417663,-1.0895427832968985,1.571068525314331,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0016129963347428092,39,10,10,29,0,1
B,2,4402,lasso,1.0,,2558.416120617967,-1.0888731474974502,1.6995773315429688,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0015165247662878873,38,10,10,28,0,2
B,2,4402,lasso,2.0,,2558.591128186467,-1.0882393190066344,1.6372509002685547,1.0,0.9,0.7297297297297297,0.0,0.0014344387984367509,37,10,10,27,0,3
B,2,4402,lasso,5.0,,2532.103249545537,-1.086480054959074,1.674910068511963,1.0,0.8,0.7058823529411765,0.0,0.0012467232170386275,34,10,10,24,0,6
B,2,4402,lasso,10.0,,2522.0828171038434,-1.0843335716793858,2.0087430477142334,1.0,0.7333333333333334,0.6875,0.0,0.001107882070373767,32,10,10,22,0,8
B,2,4402,lasso,20.0,,2498.947011797387,-1.0828305970463905,1.874457597732544,1.0,0.5666666666666667,0.6296296296296297,0.0,0.0014692180981548334,27,10,10,17,0,13
B,2,4402,lasso,50.0,,2484.3954373092974,-1.0965594062781585,1.8179473876953125,0.8,0.3333333333333333,0.5555555555555556,0.2,0.004793108567214064,18,10,8,10,2,20
B,2,4402,lasso,100.0,,2474.5995800212536,-1.108199014433028,1.9523577690124512,0.7,0.16666666666666666,0.4166666666666667,0.3,0.007184227156439094,12,10,7,5,3,25
B,2,4402,lasso,200.0,,2472.124444928956,-1.1208537956943774,2.0316288471221924,0.6,0.03333333333333333,0.14285714285714285,0.4,0.007970780066812372,7,10,6,1,4,29
B,2,4402,enet,1.0,0.5,2565.2847438593267,-1.0891927244960957,1.5949532985687256,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0015599854717293442,39,10,10,29,0,1
B,2,4402,enet,2.0,0.5,2558.428775890114,-1.0888437776515842,1.5508863925933838,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0015139790927712917,38,10,10,28,0,2
B,2,4402,enet,5.0,0.5,2544.9780458773025,-1.0878898138151594,1.582683801651001,1.0,0.8333333333333334,0.7142857142857143,0.0,0.0013969588121173972,35,10,10,25,0,5
B,2,4402,enet,10.0,0.5,2532.372919217854,-1.0864652707001228,1.5447261333465576,1.0,0.8,0.7058823529411765,0.0,0.001258661218763907,34,10,10,24,0,6
B,2,4402,enet,20.0,0.5,2522.9873110143153,-1.0845713418623755,1.7789995670318604,1.0,0.7333333333333334,0.6875,0.0,0.0011779901392315662,32,10,10,22,0,8
B,2,4402,enet,50.0,0.5,2496.8248477882967,-1.0858008165570598,1.6970813274383545,1.0,0.5,0.6,0.0,0.0022848363284470323,25,10,10,15,0,15
B,2,4402,enet,100.0,0.5,2490.075823980723,-1.0989500845272917,1.7536215782165527,0.8,0.3333333333333333,0.5555555555555556,0.2,0.005220583720076222,18,10,8,10,2,20
B,2,4402,enet,200.0,0.5,2478.630672500083,-1.1103531786066632,2.441350221633911,0.7,0.16666666666666666,0.4166666666666667,0.3,0.007373650299015316,12,10,7,5,3,25
B,4,4404,none,0.0,,5183.953895191842,-2.4576941448090213,8.668981313705444,1.0,1.0,0.75,0.0,0.0015192466435865932,40,10,10,30,0,0
B,4,4404,lasso,1.0,,5177.093604109771,-2.4575229564825194,8.27338695526123,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0014888301309684347,39,10,10,29,0,1
B,4,4404,lasso,2.0,,5170.3087032335625,-2.4561014847860525,8.008153438568115,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0013298751397207117,38,10,10,28,0,2
B,4,4404,lasso,5.0,,5157.334734145394,-2.45310434332094,7.72951865196228,1.0,0.8666666666666667,0.7222222222222222,0.0,0.001030623237549233,36,10,10,26,0,4
B,4,4404,lasso,10.0,,5146.480440828254,-2.4496002084440667,7.392670392990112,1.0,0.7666666666666666,0.696969696969697,0.0,0.0006686658608611544,33,10,10,23,0,7
B,4,4404,lasso,20.0,,5113.524899831548,-2.4461799398896398,5.862982511520386,1.0,0.6,0.6428571428571429,0.0,0.0005080540754192119,28,10,10,18,0,12
B,4,4404,lasso,50.0,,5093.6243184209825,-2.4482090616156666,4.7275168895721436,1.0,0.3333333333333333,0.5,0.0,0.0021845627181179893,20,10,10,10,0,20
B,4,4404,lasso,100.0,,5126.8641274867305,-2.4779730365826835,3.9913461208343506,1.0,0.03333333333333333,0.09090909090909091,0.0,0.008919926715907968,11,10,10,1,0,29
B,4,4404,lasso,200.0,,5476.003206826986,-2.663716320481836,6.498530387878418,0.6,0.0,0.0,0.4,0.02750520547296409,6,10,6,0,4,30
B,4,4404,enet,1.0,0.5,5183.983524817895,-2.457079409186321,8.477890491485596,1.0,1.0,0.75,0.0,0.0014314351777763986,40,10,10,30,0,0
B,4,4404,enet,2.0,0.5,5184.070663300523,-2.4564672593700485,8.289255142211914,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0013404976777957164,39,10,10,29,0,1
B,4,4404,enet,5.0,0.5,5163.645430146691,-2.455541942139474,7.658562660217285,1.0,0.9,0.7297297297297297,0.0,0.0012436746269990802,37,10,10,27,0,3
B,4,4404,enet,10.0,0.5,5157.72115960021,-2.4527965455334395,8.110635995864868,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0009321904181877526,36,10,10,26,0,4
B,4,4404,enet,20.0,0.5,5133.82719852446,-2.4498881633722114,7.375007152557373,1.0,0.7333333333333334,0.6875,0.0,0.0006664616808826956,32,10,10,22,0,8
B,4,4404,enet,50.0,0.5,5111.806995684908,-2.4476511416800966,4.995835542678833,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0012093659762989698,26,10,10,16,0,14
B,4,4404,enet,100.0,0.5,5115.593546942597,-2.455466142871722,4.193096399307251,1.0,0.3333333333333333,0.5,0.0,0.003963245043074154,20,10,10,10,0,20
B,4,4404,enet,200.0,0.5,5183.103266297665,-2.499585412304582,5.38895583152771,1.0,0.03333333333333333,0.09090909090909091,0.0,0.011999915340943943,11,10,10,1,0,29
B,1,4501,none,0.0,,4038.781225059046,-1.906370817344051,0.5589897632598877,1.0,1.0,0.75,0.0,0.005151305348419602,40,10,10,30,0,0
B,1,4501,lasso,1.0,,4011.3664403561324,-1.9049427310172762,0.5530819892883301,1.0,0.8666666666666667,0.7222222222222222,0.0,0.004905319627698086,36,10,10,26,0,4
B,1,4501,lasso,2.0,,3998.079960677777,-1.9037845429571665,0.5403556823730469,1.0,0.8,0.7058823529411765,0.0,0.00471652586427939,34,10,10,24,0,6
B,1,4501,lasso,5.0,,3980.412074006897,-1.9014561853786198,0.5570864677429199,1.0,0.7,0.6774193548387096,0.0,0.004430439260616722,31,10,10,21,0,9
B,1,4501,lasso,10.0,,3954.2096284627164,-1.9001848892601965,0.6108989715576172,1.0,0.5333333333333333,0.6153846153846154,0.0,0.004563441440621753,26,10,10,16,0,14
B,1,4501,lasso,20.0,,3946.1875126344958,-1.9074159078506077,0.7655150890350342,1.0,0.3333333333333333,0.5,0.0,0.008134236782140342,20,10,10,10,0,20
B,1,4501,lasso,50.0,,4229.255472040508,-2.0981860405151966,0.4571256637573242,0.6,0.0,0.0,0.4,0.13173421272636268,6,10,6,0,4,30
B,1,4501,lasso,100.0,,4310.763853355319,-2.1567628505788345,0.2711350917816162,0.2,0.0,0.0,0.8,0.16349254061879023,2,10,2,0,8,30
B,1,4501,lasso,200.0,,4310.674732482583,-2.156589979465716,1.0108492374420166,0.2,0.0,0.0,0.8,0.16332077129910932,2,10,2,0,8,30
B,1,4501,enet,1.0,0.5,4025.1086399460446,-1.9057280389581652,0.5630996227264404,1.0,0.9333333333333333,0.7368421052631579,0.0,0.005063708454825986,38,10,10,28,0,2
B,1,4501,enet,2.0,0.5,4011.56095822491,-1.9051220595727494,0.5434472560882568,1.0,0.8666666666666667,0.7222222222222222,0.0,0.005000611536784898,36,10,10,26,0,4
B,1,4501,enet,5.0,0.5,4006.2934455364843,-1.9039210568928584,0.5380957126617432,1.0,0.8333333333333333,0.7142857142857143,0.0,0.004949078850250477,35,10,10,25,0,5
B,1,4501,enet,10.0,0.5,3983.1624433934926,-1.9031457430000847,0.6098043918609619,1.0,0.7,0.6774193548387096,0.0,0.00517767355971302,31,10,10,21,0,9
B,1,4501,enet,20.0,0.5,3966.6873661463533,-1.9074626056363344,0.6527490615844727,1.0,0.5333333333333333,0.6153846153846154,0.0,0.007521395631028865,26,10,10,16,0,14
B,1,4501,enet,50.0,0.5,4016.1817778262316,-1.9682757543685006,1.2623567581176758,1.0,0.06666666666666667,0.16666666666666666,0.0,0.04062530760511511,12,10,10,2,0,28
B,1,4501,enet,100.0,0.5,4281.511203932021,-2.1266994677087667,0.2766842842102051,0.6,0.0,0.0,0.4,0.14642036977190065,6,10,6,0,4,30
B,1,4501,enet,200.0,0.5,4310.736100474706,-2.156715779655593,1.0681860446929932,0.2,0.0,0.0,0.8,0.16343938423034754,2,10,2,0,8,30
B,2,4502,none,0.0,,2390.716560864433,-1.0530667199496104,1.466153860092163,1.0,1.0,0.75,0.0,0.002204131900753354,40,10,10,30,0,0
B,2,4502,lasso,1.0,,2390.7535157866114,-1.0522156904375952,1.2623755931854248,1.0,1.0,0.75,0.0,0.002114796304402765,40,10,10,30,0,0
B,2,4502,lasso,2.0,,2384.0104256860227,-1.0514475546112745,1.236013412475586,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0020366180178052183,38,10,10,28,0,2
B,2,4502,lasso,5.0,,2371.3501390449483,-1.049670453749463,1.2510380744934082,1.0,0.9,0.7297297297297297,0.0,0.001863312048776064,37,10,10,27,0,3
B,2,4502,lasso,10.0,,2361.1058552589834,-1.048000349303747,1.3004069328308105,1.0,0.8333333333333333,0.7142857142857143,0.0,0.0017746142721681386,35,10,10,25,0,5
B,2,4502,lasso,20.0,,2338.912649943141,-1.0487700363664554,1.4195172786712646,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0021995475444176707,30,10,10,20,0,10
B,2,4502,lasso,50.0,,2299.7180808914586,-1.058676020948071,1.8189091682434082,0.8,0.36666666666666664,0.5789473684210527,0.2,0.00488829910607347,19,10,8,11,2,19
B,2,4502,lasso,100.0,,2298.3648035303986,-1.0681882318994844,1.8281712532043457,0.7,0.2,0.46153846153846156,0.3,0.007506986847437942,13,10,7,6,3,24
B,2,4502,lasso,200.0,,2293.4043831132085,-1.0675839439980854,1.8778440952301025,0.6,0.1,0.3333333333333333,0.4,0.007914775584176543,9,10,6,3,4,27
B,2,4502,enet,1.0,0.5,2390.7210057794373,-1.0526220404566065,1.3821792602539062,1.0,1.0,0.75,0.0,0.0021568866348330392,40,10,10,30,0,0
B,2,4502,enet,2.0,0.5,2390.763179341252,-1.052196611153047,1.260594367980957,1.0,1.0,0.75,0.0,0.002113050698841349,40,10,10,30,0,0
B,2,4502,enet,5.0,0.5,2377.2907517023864,-1.0510855870849678,1.2290759086608887,1.0,0.9333333333333333,0.7368421052631579,0.0,0.002001519288086257,38,10,10,28,0,2
B,2,4502,enet,10.0,0.5,2371.589565526113,-1.049717655684802,1.3654217720031738,1.0,0.9,0.7297297297297297,0.0,0.001876574786314547,37,10,10,27,0,3
B,2,4502,enet,20.0,0.5,2361.8730750851046,-1.0483219675684559,1.331871747970581,1.0,0.8333333333333333,0.7142857142857143,0.0,0.0018399364105706635,35,10,10,25,0,5
B,2,4502,enet,50.0,0.5,2319.3525602285927,-1.0510613310678611,1.4159674644470215,0.9,0.5666666666666667,0.6538461538461539,0.1,0.002767884953390981,26,10,9,17,1,13
B,2,4502,enet,100.0,0.5,2303.561975745539,-1.0599269098717305,1.6590900421142578,0.8,0.36666666666666664,0.5789473684210527,0.2,0.005172424106505178,19,10,8,11,2,19
B,2,4502,enet,200.0,0.5,2300.8470312262884,-1.0686473534250418,1.62827467918396,0.7,0.2,0.46153846153846156,0.3,0.007616121282928568,13,10,7,6,3,24
B,4,4504,none,0.0,,5126.88394736778,-2.4784390377308494,9.063904762268066,1.0,1.0,0.75,0.0,0.004684074478628553,40,10,10,30,0,0
B,4,4504,lasso,1.0,,5127.632283172607,-2.4758217190510776,9.108057260513306,1.0,1.0,0.75,0.0,0.0035677063954017907,40,10,10,30,0,0
B,4,4504,lasso,2.0,,5128.502720637559,-2.4741142016957913,8.271090030670166,1.0,1.0,0.75,0.0,0.002803534129367247,40,10,10,30,0,0
B,4,4504,lasso,5.0,,5083.313977176701,-2.4719212431231408,8.511112213134766,1.0,0.7666666666666666,0.696969696969697,0.0,0.0015783088004765193,33,10,10,23,0,7
B,4,4504,lasso,10.0,,5060.019693114077,-2.4700278229706236,8.890397310256958,1.0,0.6333333333333333,0.6551724137931034,0.0,0.001054770633980288,29,10,10,19,0,11
B,4,4504,lasso,20.0,,5045.98385580349,-2.468470978833351,6.504334449768066,1.0,0.5,0.6,0.0,0.0012401468147479157,25,10,10,15,0,15
B,4,4504,lasso,50.0,,5031.586988416097,-2.4807838936973647,6.756323337554932,1.0,0.16666666666666666,0.3333333333333333,0.0,0.00776842902236874,15,10,10,5,0,25
B,4,4504,lasso,100.0,,5082.745989365397,-2.508450096693768,5.264431953430176,0.9,0.06666666666666667,0.18181818181818182,0.1,0.018621838289837846,11,10,9,2,1,28
B,4,4504,lasso,200.0,,5228.803776207341,-2.5575383204113713,4.044647693634033,0.7,0.0,0.0,0.3,0.03238810454858717,7,10,7,0,3,30
B,4,4504,enet,1.0,0.5,5127.451380992934,-2.476483758273761,9.079767227172852,1.0,1.0,0.75,0.0,0.0038507528795543255,40,10,10,30,0,0
B,4,4504,enet,2.0,0.5,5128.083785304393,-2.475122035367619,8.699410200119019,1.0,1.0,0.75,0.0,0.003214117170184617,40,10,10,30,0,0
B,4,4504,enet,5.0,0.5,5101.6937505635915,-2.474959258440098,9.355627536773682,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0023491958605012454,36,10,10,26,0,4
B,4,4504,enet,10.0,0.5,5083.970682444711,-2.472208047796521,8.539515972137451,1.0,0.7666666666666666,0.696969696969697,0.0,0.0014692611160849723,33,10,10,23,0,7
B,4,4504,enet,20.0,0.5,5066.720153419649,-2.4722541712216,9.916405439376831,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0013494583077275919,30,10,10,20,0,10
B,4,4504,enet,50.0,0.5,5035.314105114077,-2.4717835462484428,8.406274318695068,1.0,0.36666666666666664,0.5238095238095238,0.0,0.0033601723711200703,21,10,10,11,0,19
B,4,4504,enet,100.0,0.5,5046.699352610139,-2.4876292326637692,5.722458124160767,1.0,0.16666666666666666,0.3333333333333333,0.0,0.010856964715483372,15,10,10,5,0,25
B,4,4504,enet,200.0,0.5,5115.511361045657,-2.518362627589833,4.602277755737305,0.9,0.06666666666666667,0.18181818181818182,0.1,0.022275038207421403,11,10,9,2,1,28
B,1,4601,none,0.0,,3942.1561672162115,-1.8891393055325567,0.7060344219207764,1.0,1.0,0.75,0.0,0.0027776450295726183,40,10,10,30,0,0
B,1,4601,lasso,1.0,,3928.5410620279754,-1.8883058783758664,0.6723155975341797,1.0,0.9333333333333333,0.7368421052631579,0.0,0.002497411082223373,38,10,10,28,0,2
B,1,4601,lasso,2.0,,3922.0861524064258,-1.8875290148477748,0.6678988933563232,1.0,0.9,0.7297297297297297,0.0,0.0022458585299484275,37,10,10,27,0,3
B,1,4601,lasso,5.0,,3890.407552097759,-1.8854869903392713,0.6705148220062256,1.0,0.7333333333333334,0.6875,0.0,0.0016390800010935664,32,10,10,22,0,8
B,1,4601,lasso,10.0,,3849.341429984652,-1.8842052959216924,0.7278048992156982,1.0,0.4666666666666667,0.5833333333333334,0.0,0.001172356003748072,24,10,10,14,0,16
B,1,4601,lasso,20.0,,3807.158545673061,-1.8844891140321232,0.9700460433959961,1.0,0.2,0.375,0.0,0.0016443268447082387,16,10,10,6,0,24
B,1,4601,lasso,50.0,,4116.445657781622,-2.0370390773906157,0.7311022281646729,0.6,0.0,0.0,0.4,0.11180078936636896,6,10,6,0,4,30
B,1,4601,lasso,100.0,,4290.859730964289,-2.1393201577693683,0.22014689445495605,0.30000000000000004,0.0,0.0,0.7,0.1590905188707587,3,10,3,0,7,30
B,1,4601,lasso,200.0,,4306.699697159947,-2.150958926261662,0.2762918472290039,0.2,0.0,0.0,0.8,0.16543014836573883,2,10,2,0,8,30
B,1,4601,enet,1.0,0.5,3942.2739064042785,-1.888498699587391,0.694990873336792,1.0,1.0,0.75,0.0,0.0025855129175887124,40,10,10,30,0,0
B,1,4601,enet,2.0,0.5,3928.6939601453614,-1.887907888811101,0.6821520328521729,1.0,0.9333333333333333,0.7368421052631579,0.0,0.002410765485397445,38,10,10,28,0,2
B,1,4601,enet,5.0,0.5,3909.3532473779055,-1.886259951181457,0.6790671348571777,1.0,0.8333333333333333,0.7142857142857143,0.0,0.0019615193940617018,35,10,10,25,0,5
B,1,4601,enet,10.0,0.5,3892.8512374035863,-1.8844702898262313,0.780726432800293,1.0,0.7333333333333334,0.6875,0.0,0.0015032739374395223,32,10,10,22,0,8
B,1,4601,enet,20.0,0.5,3852.7791053923656,-1.884363785774864,0.9571394920349121,1.0,0.4666666666666667,0.5833333333333334,0.0,0.001616192732029341,24,10,10,14,0,16
B,1,4601,enet,50.0,0.5,3975.637898953706,-1.949028889107743,1.0344796180725098,1.0,0.13333333333333333,0.2857142857142857,0.0,0.04495775209387031,14,10,10,4,0,26
B,1,4601,enet,100.0,0.5,4204.717923915673,-2.084434308215961,0.828444242477417,0.6,0.0,0.0,0.4,0.1378088054938302,6,10,6,0,4,30
B,1,4601,enet,200.0,0.5,4303.735056700286,-2.145997819948062,0.3818807601928711,0.30000000000000004,0.0,0.0,0.7,0.1628673774492848,3,10,3,0,7,30
B,2,4602,none,0.0,,2656.2011357845236,-1.19028566165649,1.1631131172180176,1.0,1.0,0.75,0.0,0.011403728352949543,40,10,10,30,0,0
B,2,4602,lasso,1.0,,2642.4613950946946,-1.189711689548992,1.2041442394256592,1.0,0.9333333333333333,0.7368421052631579,0.0,0.01132183759060437,38,10,10,28,0,2
B,2,4602,lasso,2.0,,2635.722993381003,-1.1892007305437764,1.190648078918457,1.0,0.9,0.7297297297297297,0.0,0.01125167580202435,37,10,10,27,0,3
B,2,4602,lasso,5.0,,2622.9240658740596,-1.1879455159454373,1.2292416095733643,1.0,0.8333333333333333,0.7142857142857143,0.0,0.011105837290588113,35,10,10,25,0,5
B,2,4602,lasso,10.0,,2611.9325641870873,-1.1871083174058803,1.2435064315795898,1.0,0.7666666666666666,0.696969696969697,0.0,0.011080587711393388,33,10,10,23,0,7
B,2,4602,lasso,20.0,,2600.4116652180537,-1.1885095655293254,1.24483323097229,1.0,0.6666666666666667,0.6666666666666666,0.0,0.011582809267618968,30,10,10,20,0,10
